Artist,Title,Year,Nationality,Gender,Race,Ethnicity
Thomas Cole,The Oxbow (Connecticut River near Northampton),1991,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow (Connecticut River near Northampton),1996,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow (Connecticut River near Northampton),2001,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow (Connecticut River near Northampton),2005,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow (Connecticut River near Northampton),2009,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow (Connecticut River near Northampton),2013,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow,2016,American,Male,White,Not Hispanic or Latinx
Thomas Cole,The Oxbow,2020,American,Male,White,Not Hispanic or Latinx
Thomas Couture,Romans of the Decadance,1970,French,Male,White,Not Hispanic or Latinx
Thomas Couture,Romans of the Decadence,1975,French,Male,White,Not Hispanic or Latinx
Thomas Couture,Romans of the Decadence,1980,French,Male,White,Not Hispanic or Latinx
Thomas Couture,Romans of the Decadance,1986,French,Male,White,Not Hispanic or Latinx
Thomas Doughty,On the Hudson,1936,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Pathetic Song,1936,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Pathetic Song,1948,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Pathetic Song,1959,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,1980,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,Jumping Figure,1980,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,1986,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,1991,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,1996,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2001,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2005,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2009,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2013,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2016,American,Male,White,Not Hispanic or Latinx
Thomas Eakins,The Gross Clinic,2020,American,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Morning Walk,1926,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Morning Walk,1936,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Honorable Frances Duncombe,1948,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Morning Walk (Mr. and Mrs. Hallet),1959,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1970,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Honorable Mrs. Graham,1970,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Honourable Mrs. Graham,1975,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1975,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Honourable Mrs. Graham,1980,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1980,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,The Honourable Mrs. Graham,1986,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1986,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1991,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,1996,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2001,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2005,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2009,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2013,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2016,British,Male,White,Not Hispanic or Latinx
Thomas Gainsborough,Mrs. Richard Brinsley Sheridan,2020,British,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2001,American,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2005,American,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2009,American,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2013,American,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2016,American,Male,White,Not Hispanic or Latinx
Thomas Hart Benton,Pioneer Days and Early Settlers,2020,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania, July 1863",2001,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania, July 1863",2005,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania, July 1863",2009,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania, July 1863",2013,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania",2016,American,Male,White,Not Hispanic or Latinx
Timothy O'Sullivan,"A Harvest of Death, Gettysburg, Pennsylvania",2020,American,Male,White,Not Hispanic or Latinx
Tom Thomson,West Wind,1948,Canadian,Male,White,Not Hispanic or Latinx
Tonita Peña (Quah Ah),Eagle Dance,1936,American,Male,American Indian or Alaska Native,Not Hispanic or Latinx
Tonita Peña (Quah Ah),Eagle Dance,1948,American,Male,American Indian or Alaska Native,Not Hispanic or Latinx
Torii Kiyonaga,Two Women at the Bath,2009,Japanese,Male,Asian,Not Hispanic or Latinx
Torii Kiyonaga,Two Women at the Bath,2013,Japanese,Male,Asian,Not Hispanic or Latinx
Torii Kiyonaga,Two Women at the Bath,2016,Japanese,Male,Asian,Not Hispanic or Latinx
Torii Kiyonaga,Two Women at the Bath,2020,Japanese,Male,Asian,Not Hispanic or Latinx
Toshusai Sharaku,The Actor Segawa Kikunojo III as O-Shizu,1948,Japanese,Male,White,Not Hispanic or Latinx
Trigo Piula,"Ta Tele, from Democratic Republic of Congo",2001,Congolese,Male,Black or African American,Not Hispanic or Latinx
Trigo Piula,"Ta Tele, from Democratic Republic of Congo",2005,Congolese,Male,Black or African American,Not Hispanic or Latinx
Trigo Piula,"Ta Tele, from Democratic Republic of Congo",2009,Congolese,Male,Black or African American,Not Hispanic or Latinx
Trigo Piula,Ta Tele,2016,Congolese,Male,Black or African American,Not Hispanic or Latinx
Trigo Piula,Ta Tele,2020,Congolese,Male,Black or African American,Not Hispanic or Latinx
Victor Vasarely,Orion,1991,Hungarian-French,Male,White,Not Hispanic or Latinx
Victor Vasarely,Orion,1996,Hungarian-French,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Landscape with Cypress Trees,1936,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,La Berceuse (Woman Rocking a Cradle),1948,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Woman Rocking a Cradle (Mme. Roulin),1959,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Wheatfield with Blackbirds,1959,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1970,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Starry Night,1970,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1975,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Starry Night,1975,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1980,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,1980,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1986,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,1986,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1991,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Starry Night,1991,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,1996,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Starry Night,1996,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,2001,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2001,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,The Night Café,2005,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2005,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Night Café,2009,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2009,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Night Café,2013,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2013,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Night Café,2016,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2016,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Night Café,2020,Dutch,Male,White,Not Hispanic or Latinx
Vincent Van Gogh,Starry Night,2020,Dutch,Male,White,Not Hispanic or Latinx
Walker Evans,"Kitchen Corner, Tenant Farmers, Hale County, Alabama",2001,American,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation No. 30,1948,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation,1959,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1970,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1975,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1980,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1986,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1991,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,1996,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2001,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2005,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2009,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2013,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2016,Russian,Male,White,Not Hispanic or Latinx
Wassily Kandinsky,Improvisation 28,2020,Russian,Male,White,Not Hispanic or Latinx
Wifredo Lam,The Jungle,2016,Cuban,Male,Black or African American,Hispanic or Latinx
Wifredo Lam,The Jungle,2020,Cuban,Male,Black or African American,Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,1980,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,1986,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,1991,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,1996,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,2005,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,2009,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,2013,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,2016,German,Male,White,Not Hispanic or Latinx
Wilhelm Leibl,Three Women in a Village Church,2020,German,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,1975,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,1980,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,1986,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,1991,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,1996,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2001,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2005,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2009,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2013,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2016,Dutch-American,Male,White,Not Hispanic or Latinx
Willem de Kooning,Woman I,2020,Dutch-American,Male,White,Not Hispanic or Latinx
William Blake,When the Morning Stars Sang Together,1936,British,Male,White,Not Hispanic or Latinx
William Blake,When the Morning Stars Sang Together,1948,British,Male,White,Not Hispanic or Latinx
William Blake,When the Morning Stars Sang Together and All the Sons of God Shouted for Joy. From The Book of Job,1959,British,Male,White,Not Hispanic or Latinx
William Blake,Pity,1980,British,Male,White,Not Hispanic or Latinx
William Blake,Pity,1986,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,1991,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,1996,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2001,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2005,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2009,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2013,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2016,British,Male,White,Not Hispanic or Latinx
William Blake,Ancient of Days,2020,British,Male,White,Not Hispanic or Latinx
William Henry Fox Talbot,The Ladder,1959,British,Male,White,Not Hispanic or Latinx
William Henry Fox Talbot,Botanical Specimen,1991,British,Male,White,Not Hispanic or Latinx
William Hogarth,"Breakfast Scene, from Marriage à la Mode",1970,British,Male,White,Not Hispanic or Latinx
William Hogarth,"Breakfast Scene, from Marriage à la Mode",1996,British,Male,White,Not Hispanic or Latinx
William Hogarth,"Breakfast Scene, from Marriage à la Mode",2001,British,Male,White,Not Hispanic or Latinx
William Hogarth,"Breakfast Scene, from Marriage à la Mode",2013,British,Male,White,Not Hispanic or Latinx
William Hunter,"Child in Womb, drawing from dissection of a woman who died in the ninth month of pregnancy",2001,Scottish,Male,White,Not Hispanic or Latinx
William Hunter,"Child in Womb, drawing from dissection of a woman who died in the ninth month of pregnancy",2005,Scottish,Male,White,Not Hispanic or Latinx
William Morris,Title page of The Kelmscott Chaucer,1959,British,Male,White,Not Hispanic or Latinx
William Ronald,In Dawn the Heart,1959,Canadian,Male,White,Not Hispanic or Latinx
Winslow Homer,Northeaster,1936,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Northeaster,1948,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Northeaster,1959,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Right and Left,1980,American,Male,White,Not Hispanic or Latinx
Winslow Homer,The Fox Hunt,1986,American,Male,White,Not Hispanic or Latinx
Winslow Homer,The Fox Hunt,1991,American,Male,White,Not Hispanic or Latinx
Winslow Homer,The Fox Hunt,1996,American,Male,White,Not Hispanic or Latinx
Winslow Homer,The Veteran in a New Field,2001,American,Male,White,Not Hispanic or Latinx
Winslow Homer,The Veteran in a New Field,2005,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Veteran in a New Field,2009,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Veteran in a New Field,2013,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Veteran in a New Field,2016,American,Male,White,Not Hispanic or Latinx
Winslow Homer,Veteran in a New Field,2020,American,Male,White,Not Hispanic or Latinx
Wu Guanzhong,Wild Vines with Flowers Like Pearls,2013,Chinese,Male,Asian,Not Hispanic or Latinx
Wu Guanzhong,Wild Vines with Flowers Like Pearls,2020,Chinese,Male,Asian,Not Hispanic or Latinx
Yayoi Kusama,"seated in a wheelchair in front of a selection of her acrylic-on-canvas paintings at the Whitney Museum of American Art in New York City, July 9, 2012",2016,Japanese,Female,Asian,Not Hispanic or Latinx
